genus,species,mass_g,kingdom,phylum,class,order,family
Myiagra,Myiagra ruficollis,10.16,Animalia,Chordata,Aves,Passeriformes,Monarchidae
Myiagra,Myiagra vanikorensis,12.23,Animalia,Chordata,Aves,Passeriformes,Monarchidae
Myiarchus,Myiarchus antillarum,23.51,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiarchus,Myiarchus apicalis,29.34,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiarchus,Myiarchus barbirostris,13.51,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiarchus,Myiarchus cephalotes,26.43,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiarchus,Myiarchus cinerascens,24.29,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiarchus,Myiarchus crinitus,29.26,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiarchus,Myiarchus ferox,27.75,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiarchus,Myiarchus magnirostris,14.84,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiarchus,Myiarchus nugator,38.57,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiarchus,Myiarchus nuttingi,25.54,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiarchus,Myiarchus oberi,34.79,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiarchus,Myiarchus panamensis,32.03,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiarchus,Myiarchus phaeocephalus,26.34,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiarchus,Myiarchus sagrae,18.94,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiarchus,Myiarchus semirufus,22.59,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiarchus,Myiarchus stolidus,21.05,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiarchus,Myiarchus swainsoni,24.52,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiarchus,Myiarchus tuberculifer,18.61,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiarchus,Myiarchus tyrannulus,30.43,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiarchus,Myiarchus validus,40.68,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiarchus,Myiarchus venezuelensis,29.85,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiarchus,Myiarchus yucatanensis,19.7,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiobius,Myiobius atricaudus,10.0,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiobius,Myiobius barbatus,11.71,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiobius,Myiobius villosus,14.09,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myioborus,Myioborus albifacies,15.32,Animalia,Chordata,Aves,Passeriformes,Parulidae
Myioborus,Myioborus albifrons,19.75,Animalia,Chordata,Aves,Passeriformes,Parulidae
Myioborus,Myioborus brunniceps,9.238,Animalia,Chordata,Aves,Passeriformes,Parulidae
Myioborus,Myioborus cardonai,17.99,Animalia,Chordata,Aves,Passeriformes,Parulidae
Myioborus,Myioborus castaneocapilla,10.76,Animalia,Chordata,Aves,Passeriformes,Parulidae
Myioborus,Myioborus flavivertex,17.99,Animalia,Chordata,Aves,Passeriformes,Parulidae
Myioborus,Myioborus melanocephalus,11.3,Animalia,Chordata,Aves,Passeriformes,Parulidae
Myioborus,Myioborus miniatus,11.0,Animalia,Chordata,Aves,Passeriformes,Parulidae
Myioborus,Myioborus ornatus,11.76,Animalia,Chordata,Aves,Passeriformes,Parulidae
Myioborus,Myioborus pariae,17.99,Animalia,Chordata,Aves,Passeriformes,Parulidae
Myioborus,Myioborus pictus,8.184,Animalia,Chordata,Aves,Passeriformes,Parulidae
Myioborus,Myioborus torquatus,10.5,Animalia,Chordata,Aves,Passeriformes,Parulidae
Myiodynastes,Myiodynastes bairdii,45.0,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiodynastes,Myiodynastes chrysocephalus,38.16,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiodynastes,Myiodynastes hemichrysus,43.4,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiodynastes,Myiodynastes luteiventris,46.93,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiodynastes,Myiodynastes maculatus,43.12,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiomela,Myiomela albiventris,38.46,Animalia,Chordata,Aves,Passeriformes,Muscicapidae
Myiomela,Myiomela diana,26.2,Animalia,Chordata,Aves,Passeriformes,Muscicapidae
Myiomela,Myiomela leucura,26.91,Animalia,Chordata,Aves,Passeriformes,Muscicapidae
Myiomela,Myiomela major,38.46,Animalia,Chordata,Aves,Passeriformes,Muscicapidae
Myiopagis,Myiopagis caniceps,10.6,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiopagis,Myiopagis cotta,11.59,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiopagis,Myiopagis flavivertex,11.86,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiopagis,Myiopagis gaimardii,12.03,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiopagis,Myiopagis olallai,12.21,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiopagis,Myiopagis subplacens,15.88,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myioparus,Myioparus griseigularis,12.57,Animalia,Chordata,Aves,Passeriformes,Muscicapidae
Myioparus,Myioparus plumbeus,12.91,Animalia,Chordata,Aves,Passeriformes,Muscicapidae
Myiophobus,Myiophobus fasciatus,9.9,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiophobus,Myiophobus inornatus,11.2,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiophobus,Myiophobus lintoni,9.788,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiophobus,Myiophobus ochraceiventris,10.49,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiophobus,Myiophobus phoenicomitra,10.94,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiophobus,Myiophobus pulcher,9.513,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiophobus,Myiophobus roraimae,13.66,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiopsitta,Myiopsitta monachus,105.1,Animalia,Chordata,Aves,Psittaciformes,Psittacidae
Myiornis,Myiornis albiventris,5.485,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiornis,Myiornis atricapillus,5.5,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiornis,Myiornis auricularis,5.3,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiotheretes,Myiotheretes fumigatus,33.38,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiotheretes,Myiotheretes fuscorufus,31.7,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiotheretes,Myiotheretes striaticollis,60.99,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiothlypis,Myiothlypis bivittata,14.42,Animalia,Chordata,Aves,Passeriformes,Parulidae
Myiothlypis,Myiothlypis chlorophrys,12.1,Animalia,Chordata,Aves,Passeriformes,Parulidae
Myiothlypis,Myiothlypis chrysogaster,11.18,Animalia,Chordata,Aves,Passeriformes,Parulidae
Myiothlypis,Myiothlypis cinereicollis,13.04,Animalia,Chordata,Aves,Passeriformes,Parulidae
Myiothlypis,Myiothlypis conspicillata,13.04,Animalia,Chordata,Aves,Passeriformes,Parulidae
Myiothlypis,Myiothlypis coronata,16.17,Animalia,Chordata,Aves,Passeriformes,Parulidae
Myiothlypis,Myiothlypis flaveola,13.22,Animalia,Chordata,Aves,Passeriformes,Parulidae
Myiothlypis,Myiothlypis fraseri,11.6,Animalia,Chordata,Aves,Passeriformes,Parulidae
Myiothlypis,Myiothlypis fulvicauda,14.9,Animalia,Chordata,Aves,Passeriformes,Parulidae
Myiothlypis,Myiothlypis griseiceps,13.04,Animalia,Chordata,Aves,Passeriformes,Parulidae
Myiothlypis,Myiothlypis leucoblephara,16.58,Animalia,Chordata,Aves,Passeriformes,Parulidae
Myiothlypis,Myiothlypis leucophrys,18.2,Animalia,Chordata,Aves,Passeriformes,Parulidae
Myiothlypis,Myiothlypis nigrocristata,13.77,Animalia,Chordata,Aves,Passeriformes,Parulidae
Myiothlypis,Myiothlypis rivularis,13.75,Animalia,Chordata,Aves,Passeriformes,Parulidae
Myiothlypis,Myiothlypis signata,11.82,Animalia,Chordata,Aves,Passeriformes,Parulidae
Myiotriccus,Myiotriccus ornatus,9.95,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiozetetes,Myiozetetes cayanensis,25.9,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiozetetes,Myiozetetes granadensis,29.3,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiozetetes,Myiozetetes luteiventris,19.0,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Myiozetetes,Myiozetetes similis,27.78,Animalia,Chordata,Aves,Passeriformes,Tyrannidae
Mylesinus,Mylesinus paucisquamatus,1650.0,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae
Myleus,Myleus micans,2000.0,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae
Myleus,Myleus setiger,1056.0,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae
Myliobatis,Myliobatis californica,45160.0,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae
Myliobatis,Myliobatis freminvillei,65.0,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae
Myllaena,Myllaena dubia,0.0001874,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae
Mylochromis,Mylochromis anaphyrmus,27.8,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae
Mylodon,Mylodon darwini,1797000.0,Animalia,Chordata,Mammalia,Pilosa,Mylodontidae
Mylodon,Mylodon robustus,1713000.0,Animalia,Chordata,Mammalia,Pilosa,Mylodontidae
Mylomys,Mylomys dybowskii,112.7,Animalia,Chordata,Mammalia,Rodentia,Muridae
Mylomys,Mylomys rex,196.3,Animalia,Chordata,Mammalia,Rodentia,Muridae
Mylopharodon,Mylopharodon conocephalus,910.0,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae
Mylopharyngodon,Mylopharyngodon piceus,49080.0,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae
Myloplus,Myloplus rubripinnis,1842.0,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae
Myloplus,Myloplus schomburgkii,1562.0,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae
Myloplus,Myloplus torquatus,1220.0,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae
Myobatrachus,Myobatrachus gouldii,3.66,Animalia,Chordata,Amphibia,Anura,Myobatrachidae
Myodes,Myodes andersoni,25.5,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Myodes,Myodes centralis,28.38,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Myodes,Myodes gapperi,20.06,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Myodes,Myodes glareolus,20.7,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Myodes,Myodes regulus,37.42,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Myodes,Myodes rex,41.42,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Myodes,Myodes rufocanus,33.69,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Myodes,Myodes rutilus,24.33,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Myodes,Myodes shanseius,29.58,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Myodes,Myodes smithii,33.67,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Myoictis,Myoictis leucura,220.0,Animalia,Chordata,Mammalia,Dasyuromorphia,Dasyuridae
Myoictis,Myoictis melas,217.3,Animalia,Chordata,Mammalia,Dasyuromorphia,Dasyuridae
Myoictis,Myoictis wallacii,225.9,Animalia,Chordata,Mammalia,Dasyuromorphia,Dasyuridae
Myoictis,Myoictis wavicus,166.5,Animalia,Chordata,Mammalia,Dasyuromorphia,Dasyuridae
Myomimus,Myomimus roachi,45.5,Animalia,Chordata,Mammalia,Rodentia,Gliridae
Myomimus,Myomimus setzeri,9.5,Animalia,Chordata,Mammalia,Rodentia,Gliridae
Myomyrus,Myomyrus macrops,177.7,Animalia,Chordata,Actinopterygii,Osteoglossiformes,Mormyridae
Myomyscus,Myomyscus angolensis,48.3,Animalia,Chordata,Mammalia,Rodentia,Muridae
Myomyscus,Myomyscus brockmani,29.5,Animalia,Chordata,Mammalia,Rodentia,Muridae
Myomyscus,Myomyscus verreauxii,41.0,Animalia,Chordata,Mammalia,Rodentia,Muridae
Myomyscus,Myomyscus yemeni,47.4,Animalia,Chordata,Mammalia,Rodentia,Muridae
Myonycteris,Myonycteris angolensis,73.5,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae
Myonycteris,Myonycteris brachycephala,35.8,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae
Myonycteris,Myonycteris leptodon,41.25,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae
Myonycteris,Myonycteris relicta,52.66,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae
Myonycteris,Myonycteris torquata,42.52,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae
Myophonus,Myophonus blighi,104.6,Animalia,Chordata,Aves,Passeriformes,Muscicapidae
Myophonus,Myophonus borneensis,89.65,Animalia,Chordata,Aves,Passeriformes,Muscicapidae
Myophonus,Myophonus caeruleus,159.0,Animalia,Chordata,Aves,Passeriformes,Muscicapidae
Myophonus,Myophonus castaneus,89.65,Animalia,Chordata,Aves,Passeriformes,Muscicapidae
Myophonus,Myophonus glaucinus,89.65,Animalia,Chordata,Aves,Passeriformes,Muscicapidae
Myophonus,Myophonus horsfieldii,116.2,Animalia,Chordata,Aves,Passeriformes,Muscicapidae
Myophonus,Myophonus insularis,104.6,Animalia,Chordata,Aves,Passeriformes,Muscicapidae
Myophonus,Myophonus melanurus,66.56,Animalia,Chordata,Aves,Passeriformes,Muscicapidae
Myophonus,Myophonus robinsoni,98.4,Animalia,Chordata,Aves,Passeriformes,Muscicapidae
Myoprocta,Myoprocta acouchy,1149.0,Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae
Myoprocta,Myoprocta pratti,949.3,Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae
Myopterus,Myopterus daubentonii,23.43,Animalia,Chordata,Mammalia,Chiroptera,Molossidae
Myopterus,Myopterus whitleyi,11.52,Animalia,Chordata,Mammalia,Chiroptera,Molossidae
Myosciurus,Myosciurus pumilio,90.74,Animalia,Chordata,Mammalia,Rodentia,Sciuridae
Myosorex,Myosorex babaulti,17.0,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
Myosorex,Myosorex blarina,14.2,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
Myosorex,Myosorex bururiensis,12.9,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
Myosorex,Myosorex cafer,13.11,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
Myosorex,Myosorex gnoskei,12.7,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
Myosorex,Myosorex jejei,12.9,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
Myosorex,Myosorex okuensis,11.8,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
Myosorex,Myosorex rumpii,12.8,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
Myosorex,Myosorex schalleri,7.5,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
Myosorex,Myosorex sclateri,20.9,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
Myosorex,Myosorex tenuis,9.4,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
Myosorex,Myosorex varius,11.7,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
Myospalax,Myospalax aspalax,298.5,Animalia,Chordata,Mammalia,Rodentia,Spalacidae
Myospalax,Myospalax psilurus,267.4,Animalia,Chordata,Mammalia,Rodentia,Spalacidae
Myotis,Myotis adversus,10.52,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis albescens,5.498,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis altarium,11.0,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis anjouanensis,6.08,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis annamiticus,3.7,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis annectans,9.783,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis atacamensis,7.553,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis ater,5.65,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis auriculus,20.79,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis australis,5.5,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis austroriparius,6.897,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis bechsteinii,9.34,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis blythii,23.02,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis bocagii,7.839,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis bombinus,8.0,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis brandtii,6.138,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis bucharensis,7.72,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis californicus,4.485,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis capaccinii,9.591,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis chiloensis,7.676,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis chinensis,39.54,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis cobanensis,9.51,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis csorbai,7.0,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis dasycneme,14.7,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis daubentonii,8.16,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis davidii,5.589,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis dieteri,7.5,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis dinellii,8.4,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis emarginatus,8.683,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis evotis,6.892,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis fimbriatus,15.5,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis formosus,7.018,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis fortidens,4.693,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis gomantongensis,9.4,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis goudotii,6.28,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis grisescens,10.45,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis hasseltii,8.75,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis hermani,11.54,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis horsfieldii,6.186,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis ikonnikovi,5.229,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis keaysi,5.358,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis keenii,6.47,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis laniger,6.1,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis leibii,5.183,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis levis,5.455,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis longipes,15.46,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis lucifugus,7.831,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis macrodactylus,8.783,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis macropus,10.2,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis macrotarsus,12.55,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis martiniquensis,7.363,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis moluccarum,9.805,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis montivagus,7.744,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis morrisi,10.9,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis muricola,4.505,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis myotis,28.63,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis mystacinus,5.518,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis nattereri,7.422,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis nesopolus,3.52,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis nigricans,5.168,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis nipalensis,5.8,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis nyctor,5.0,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis occultus,8.14,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis oxyotus,5.588,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis peninsularis,8.025,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis pequinius,17.26,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis petax,8.402,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis pilosus,20.9,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis planiceps,3.045,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis pruinosus,3.805,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis punicus,24.1,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis ridleyi,4.344,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis riparius,5.533,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis rosseti,3.293,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis ruber,4.998,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis rufopictus,17.0,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis schaubi,9.995,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis scotti,8.71,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis septentrionalis,7.65,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis siligorensis,2.774,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis simus,8.167,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis sodalis,7.359,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis stalkeri,16.72,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis thysanodes,7.359,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis tricolor,13.84,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis vivesi,25.06,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis volans,8.072,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis welwitschii,15.63,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis yanbarensis,4.3,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotis,Myotis yumanensis,5.55,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Myotomys,Myotomys sloggetti,110.8,Animalia,Chordata,Mammalia,Rodentia,Muridae
Myotragus,Myotragus balearicus,43210.0,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae
Myoxocephalus,Myoxocephalus jaok,4429.0,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae
Myoxocephalus,Myoxocephalus niger,28.0,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae
