mass_g,kingdom,phylum,class,order,family,genus,species
3.56,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Afronycteris,Afronycteris helios
7.2,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Laephotis,Laephotis capensis
3.886,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Afronycteris,Afronycteris nanus
6.25,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Pseudoromicia,Pseudoromicia rendalli
3.8,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Neoromicia,Neoromicia somalica
5.3,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Pseudoromicia,Pseudoromicia tenuipinnis
4.14,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Neoromicia,Neoromicia zuluensis
200000.0,Animalia,Chordata,Mammalia,Cingulata,Glyptodontidae,Neosclerocalyptus,Neosclerocalyptus paskoensis
0.0053830061716243,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Neoscona,Neoscona adianta
86.896,Animalia,Chordata,Mammalia,Erinaceomorpha,Erinaceidae,Neotetracus,Neotetracus sinensis
800000.0,Animalia,Chordata,Mammalia,Cingulata,Glyptodontidae,Glyptodon,Glyptodon elevatus
29.4,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Neothraupis,Neothraupis fasciata
3850.0,Animalia,Chordata,Aves,Otidiformes,Otididae,Neotis,Neotis denhami
4400.0,Animalia,Chordata,Aves,Otidiformes,Otididae,Neotis,Neotis heuglinii
3725.0,Animalia,Chordata,Aves,Otidiformes,Otididae,Neotis,Neotis ludwigii
5440.0,Animalia,Chordata,Aves,Otidiformes,Otididae,Neotis,Neotis nuba
206.025,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Neotoma,Neotoma albigula
195.4,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Neotoma,Neotoma anthonyi
182.0,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Neotoma,Neotoma bryanti
375.0,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Neotoma,Neotoma bunkeri
203.0,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Neotoma,Neotoma chrysomelas
299.151,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Neotoma,Neotoma cinerea
200.0,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Neotoma,Neotoma devia
61.19,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Neotoma,Neotoma floridana
229.832,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Neotoma,Neotoma fuscipes
198.002,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Neotoma,Neotoma goldmani
163.75,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Neotoma,Neotoma lepida
190.5,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Neotoma,Neotoma leucodon
204.0,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Neotoma,Neotoma macrotis
447.0,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Neotoma,Neotoma magister
203.002,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Neotoma,Neotoma mexicana
237.498,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Neotoma,Neotoma micropus
198.002,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Neotoma,Neotoma nelsoni
198.002,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Neotoma,Neotoma palatina
227.499,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Neotoma,Neotoma phenax
152.5,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Neotoma,Neotoma stephensi
40.0,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Neotomodon,Neotomodon alstoni
64.5,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Neotomys,Neotomys ebriosus
2999.991,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Neotragus,Neotragus batesi
6499.95,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Neotragus,Neotragus moschatus
4000.0,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Neotragus,Neotragus pygmaeus
3.0,Animalia,Arthropoda,Malacostraca,Decapoda,Callianassidae,Neotrypaea,Neotrypaea californiensis
944.953,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,Mustela vison
77.0,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Neoxolmis,Neoxolmis rufiventris
9.775,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiophobus,Myiophobus lintoni
9.525,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiophobus,Myiophobus pulcher
16.2,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Nephelornis,Nephelornis oneilli
0.015,Animalia,Annelida,Polychaeta,Phyllodocida,Nephtyidae,Nephtys,Nephtys bucera
1.167,Animalia,Annelida,Polychaeta,Phyllodocida,Nephtyidae,Nephtys,Nephtys caeca
0.04,Animalia,Annelida,Polychaeta,Phyllodocida,Nephtyidae,Nephtys,Nephtys hombergii
0.28,Animalia,Annelida,Polychaeta,Phyllodocida,Nephtyidae,Nephtys,Nephtys incisa
86.0393798622757,Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Neptunea,Neptunea arthritica
0.0544,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Nepytia,Nepytia freemani
1.22,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Hediste,Hediste diversicolor
42.0,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Nereocystis,Nereocystis luetkeana
1155.0,Animalia,Chordata,Aves,Strigiformes,Strigidae,Nesasio,Nesasio solomonensis
19.025,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae,Nesillas,Nesillas aldabrana
18.125,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae,Nesillas,Nesillas brevicaudata
19.75,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae,Nesillas,Nesillas lantzii
19.5,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae,Nesillas,Nesillas longicaudata
16.0,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae,Nesillas,Nesillas mariae
19.775,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae,Nesillas,Nesillas typica
25.0,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Nesiotites,Nesiotites hidalgo
