"genus","species","taxon","taxon_provided","log10_range","mass_g","source_mass","n","kingdom","phylum","class","order","family","taxonomy_source","gbif_confidence","gbif_status","gbif_family","gbif_order","species_changed"
"Semibalanus","Semibalanus balanoides","Semibalanus_balanoides","Semibalanus balanoides; Balanus balanoides",0.318507132650038,0.004264,"Brose_etal_2018; Makarieva_2008",2,"Animalia","Arthropoda","Maxillopoda","Sessilia","Archaeobalanidae","GBIF",98,"ACCEPTED","Archaeobalanidae","Sessilia",TRUE
"Semicossyphus","Semicossyphus pulcher","Semicossyphus_pulcher","Semicossyphus pulcher",0,16000,"Quaardvark",1,"Animalia","Chordata","Actinopterygii","Perciformes","Labridae","GBIF",99,"ACCEPTED","Labridae","Perciformes",FALSE
"Semilabeo","Semilabeo obscurus","Semilabeo_obscurus","Semilabeo obscurus",0,198.4,"Cai_etal_2025",1,"Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","GBIF",99,"ACCEPTED","Cyprinidae","Cypriniformes",FALSE
"Semimytilus","Semimytilus patagonicus","Semimytilus_algosus","Semimytilus algosus",0,0.04,"Brose_etal_2018",1,"Animalia","Mollusca","Bivalvia","Mytilida","Mytilidae","GBIF",98,"SYNONYM","Mytilidae","Mytilida",TRUE
"Semioptera","Semioptera wallacii","Semioptera_wallacii","Semioptera wallacii",0.0409245061807697,141.7,"Wilman_etal_2014; rdataretriever-amniote-life-hist",2,"Animalia","Chordata","Aves","Passeriformes","Paradisaeidae","GBIF",99,"ACCEPTED","Paradisaeidae","Passeriformes",FALSE
"Semnodactylus","Semnodactylus wealii","Kassina_weali","Kassina weali",0,6.25,"Makarieva_2008",1,"Animalia","Chordata","Amphibia","Anura","Hyperoliidae","GBIF",96,"SYNONYM","Hyperoliidae","Anura",TRUE
"Semnopithecus","Semnopithecus ajax","Semnopithecus_ajax","Semnopithecus ajax",0.201180115363219,17660,"Faurby_etal_2018; GalanAcedo_etal_2026; rdataretriever-amniote-life-hist",3,"Animalia","Chordata","Mammalia","Primates","Cercopithecidae","GBIF",99,"ACCEPTED","Cercopithecidae","Primates",FALSE
"Semnopithecus","Semnopithecus entellus","Semnopithecus_entellus","Semnopithecus entellus",0.10294197777797,12630,"AnAge; Cai_etal_2025; Faurby_etal_2018; GalanAcedo_etal_2026; Quaardvark; Smith_2003; rdataretriever-mammal-life-hist_rdataretriever-pantheria_rdataretriever-amniote-life-hist",7,"Animalia","Chordata","Mammalia","Primates","Cercopithecidae","GBIF",99,"ACCEPTED","Cercopithecidae","Primates",FALSE
"Semnopithecus","Semnopithecus hector","Semnopithecus_hector","Semnopithecus hector",0.136204544012983,15110,"Faurby_etal_2018; GalanAcedo_etal_2026; rdataretriever-amniote-life-hist",3,"Animalia","Chordata","Mammalia","Primates","Cercopithecidae","GBIF",99,"ACCEPTED","Cercopithecidae","Primates",FALSE
"Semnopithecus","Semnopithecus hypoleucos","Semnopithecus_dussumieri","Semnopithecus dussumieri; Semnopithecus hypoleucos",0.0827241301699261,11920,"Faurby_etal_2018; GalanAcedo_etal_2026; rdataretriever-amniote-life-hist; rdataretriever-pantheria_rdataretriever-amniote-life-hist",5,"Animalia","Chordata","Mammalia","Primates","Cercopithecidae","GBIF",98,"SYNONYM","Cercopithecidae","Primates",TRUE
"Semnopithecus","Semnopithecus johnii","Trachypithecus_johnii","Trachypithecus johnii; Semnopithecus johnii",0.0540761859688867,11560,"AnAge; Cai_etal_2025; Faurby_etal_2018; GalanAcedo_etal_2026; Smith_2003; rdataretriever-mammal-life-hist_rdataretriever-pantheria_rdataretriever-amniote-life-hist",6,"Animalia","Chordata","Mammalia","Primates","Cercopithecidae","GBIF",98,"SYNONYM","Cercopithecidae","Primates",TRUE
"Semnopithecus","Semnopithecus priam","Semnopithecus_priam","Semnopithecus priam",0.0079255836821544,12560,"Faurby_etal_2018; rdataretriever-amniote-life-hist",2,"Animalia","Chordata","Mammalia","Primates","Cercopithecidae","GBIF",99,"ACCEPTED","Cercopithecidae","Primates",FALSE
"Semnopithecus","Semnopithecus schistaceus","Semnopithecus_schistaceus","Semnopithecus schistaceus",0.136204544012983,15680,"Faurby_etal_2018; GalanAcedo_etal_2026; rdataretriever-amniote-life-hist",3,"Animalia","Chordata","Mammalia","Primates","Cercopithecidae","GBIF",99,"ACCEPTED","Cercopithecidae","Primates",FALSE
"Semnopithecus","Semnopithecus vetulus","Trachypithecus_vetulus","Trachypithecus vetulus; Semnopithecus vetulus",0.0990053785577448,7683,"AnAge; Cai_etal_2025; Faurby_etal_2018; GalanAcedo_etal_2026; Smith_2003; rdataretriever-mammal-life-hist_rdataretriever-pantheria_rdataretriever-amniote-life-hist",6,"Animalia","Chordata","Mammalia","Primates","Cercopithecidae","GBIF",98,"SYNONYM","Cercopithecidae","Primates",TRUE
"Semnornis","Semnornis frantzii","Semnornis_frantzii","Semnornis frantzii",0.0174558260389708,58.08,"Cai_etal_2025; Wilman_etal_2014; rdataretriever-amniote-life-hist",3,"Animalia","Chordata","Aves","Piciformes","Semnornithidae","GBIF",99,"ACCEPTED","Semnornithidae","Piciformes",FALSE
"Semnornis","Semnornis ramphastinus","Semnornis_ramphastinus","Semnornis ramphastinus",0.00177444366117525,97.9,"Wilman_etal_2014; rdataretriever-amniote-life-hist",2,"Animalia","Chordata","Aves","Piciformes","Semnornithidae","GBIF",99,"ACCEPTED","Semnornithidae","Piciformes",FALSE
"Semotilus","Semotilus atromaculatus","Semotilus_atromaculatus","Semotilus atromaculatus",1.09535561562117,149.5,"Brose_etal_2018; Cai_etal_2025",2,"Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","GBIF",99,"ACCEPTED","Cyprinidae","Cypriniformes",FALSE
"Semotilus","Semotilus corporalis","Semotilus_corporalis","Semotilus corporalis",0,1600,"fishbase",1,"Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","GBIF",99,"ACCEPTED","Cyprinidae","Cypriniformes",FALSE
"Senticolis","Senticolis triaspis","Senticolis_triaspis","Senticolis triaspis",0.289533126508166,569.8,"Feldman_etal_2016; rdataretriever-amniote-life-hist",2,"Animalia","Chordata","Reptilia","Squamata","Colubridae","GBIF",99,"ACCEPTED","Colubridae",NA,FALSE
"Sepedon","Sepedon sphegea","Sepedon_sphegea","Sepedon sphegea",0.424515597481282,0.007316,"Brose_etal_2018; rdataretriever-predator-prey-body-ratio",2,"Animalia","Arthropoda","Insecta","Diptera","Sciomyzidae","GBIF",99,"ACCEPTED","Sciomyzidae","Diptera",FALSE
"Sepedon","Sepedon spinipes","Sepedon_spinipes","Sepedon spinipes",0.424515581661436,0.00727,"Brose_etal_2018; rdataretriever-predator-prey-body-ratio",2,"Animalia","Arthropoda","Insecta","Diptera","Sciomyzidae","GBIF",99,"ACCEPTED","Sciomyzidae","Diptera",FALSE
"Sepedophilus","Sepedophilus testaceus","Conosoma_testaceum","Conosoma testaceum",0,0.001057,"Brose_etal_2018",1,"Animalia","Arthropoda","Insecta","Coleoptera","Staphylinidae","GBIF",98,"SYNONYM","Staphylinidae","Coleoptera",TRUE
"Sephanoides","Sephanoides fernandensis","Sephanoides_fernandensis","Sephanoides fernandensis",0.053610522922698,9.303,"Wilman_etal_2014; rdataretriever-bird-size_rdataretriever-amniote-life-hist",2,"Animalia","Chordata","Aves","Apodiformes","Trochilidae","GBIF",99,"ACCEPTED","Trochilidae","Apodiformes",FALSE
"Sephanoides","Sephanoides sephaniodes","Sephanoides_sephaniodes","Sephanoides sephaniodes",0.045421349304031,5.451,"Makarieva_2008; Wilman_etal_2014; rdataretriever-bird-size_rdataretriever-amniote-life-hist",3,"Animalia","Chordata","Aves","Apodiformes","Trochilidae","GBIF",99,"ACCEPTED","Trochilidae","Apodiformes",FALSE
"Sepia","Sepia officinalis","Sepia_officinalis","Sepia officinalis",4.56383735295924,1083,"DeLong_etal_2018; Hirt_etal_2017; Quaardvark",3,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","GBIF",99,"ACCEPTED","Sepiidae","Sepiida",FALSE
"Sepiella","Sepiella japonica","Sepiella_japonica","Sepiella japonica",0,800,"sealifebase",1,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","GBIF",99,"ACCEPTED","Sepiidae","Sepiida",FALSE
"Sepioteuthis","Sepioteuthis lessoniana","Sepioteuthis_lessoniana","Sepioteuthis lessoniana",0.766369419835536,210,"Makarieva_2008; Quaardvark; sealifebase",3,"Animalia","Mollusca","Cephalopoda","Myopsida","Loliginidae","GBIF",98,"ACCEPTED","Loliginidae","Myopsida",FALSE
"Sepsina","Sepsina alberti","Sepsina_alberti","Sepsina alberti",0.0142404391146103,1.22,"Feldman_etal_2016; Meiri_2018",2,"Animalia","Chordata","Reptilia","Squamata","Scincidae","GBIF",99,"ACCEPTED","Scincidae",NA,FALSE
"Sepsina","Sepsina angolensis","Sepsina_angolensis","Sepsina angolensis",0.000302890502968997,4.302,"Feldman_etal_2016; Meiri_2018",2,"Animalia","Chordata","Reptilia","Squamata","Scincidae","GBIF",99,"ACCEPTED","Scincidae",NA,FALSE
"Sepsina","Sepsina bayonii","Sepsina_bayoni","Sepsina bayoni",0.0058144375029839,2.316,"Feldman_etal_2016; Meiri_2018",2,"Animalia","Chordata","Reptilia","Squamata","Scincidae","GBIF",96,"ACCEPTED","Scincidae",NA,TRUE
"Sepsina","Sepsina copei","Sepsina_copei","Sepsina copei",0.00418264371217574,3.115,"Feldman_etal_2016; Meiri_2018",2,"Animalia","Chordata","Reptilia","Squamata","Scincidae","GBIF",99,"ACCEPTED","Scincidae",NA,FALSE
"Sepsina","Sepsina tetradactyla","Sepsina_tetradactyla","Sepsina tetradactyla",0.00206783841968652,4.411,"Feldman_etal_2016; Meiri_2018",2,"Animalia","Chordata","Reptilia","Squamata","Scincidae","GBIF",99,"ACCEPTED","Scincidae",NA,FALSE
"Sepsiscus","Sepsiscus pluto","Anomalopus_pluto","Anomalopus pluto",0.00498240051893989,1.308,"Feldman_etal_2016; Meiri_2018",2,"Animalia","Chordata","Reptilia","Squamata","Scincidae","GBIF",98,"SYNONYM","Scincidae",NA,TRUE
"Sepsophis","Sepsophis punctatus","Sepsophis_punctatus","Sepsophis punctatus",0.00377039027882192,11.75,"Feldman_etal_2016; Meiri_2018",2,"Animalia","Chordata","Reptilia","Squamata","Scincidae","GBIF",99,"ACCEPTED","Scincidae",NA,FALSE
"Septifer","Septifer bilocularis","Septifer_bilocularis","Septifer bilocularis",0,0.005017,"Brose_etal_2018",1,"Animalia","Mollusca","Bivalvia","Mytilida","Mytilidae","GBIF",99,"ACCEPTED","Mytilidae","Mytilida",FALSE
"Serangium","Serangium japonicum","Serangium_japonicum","Serangium japonicum",0,0.00285,"DeLong_etal_2018",1,"Animalia","Arthropoda","Insecta","Coleoptera","Coccinellidae","GBIF",99,"ACCEPTED","Coccinellidae","Coleoptera",FALSE
